Ticker,Name,Exchange,Category
VARDWIR.BO,VARDHAMAN WIRES & POLYMERS LTD,BSE,
SPYL-BE.NS,SHEKHAWATI POLY INR1,NSI,
VAKPOWINF.BO,IND RENEWABLE ENERGY LTD,BSE,
VIVIDHA.NS,Visagar Polytex Limited,NSI,Textile Industrial
SPYL.NS,Shekhawati Poly-Yarn Limited,NSI,Textile Industrial
SANGHIPOLY.BO,SANGHI POLYESTERS LTD.,BSE,
CAREERP.BO,CAREER POINT LTD.,BSE,
POLYMED-EQ.NS,POLY MEDICURE LIMITED,NSI,
CAREERP.NS,Career Point Limited,NSI,Education & Training Services
RPOWER4.BO,RPOWER4.BO,BSE,
HONDAPOWER.BO,HONDA SIEL POWER PRODUCTS LTD.,BSE,
VARDMNPOLY.BO,VARDHMAN POLYTEX LTD.,BSE,
VENTRON.BO,VENTRON POLYMERS LTD.,BSE,
USHMAPL.BO,USHMA POLYMERS LTD.,BSE,
ADVPOWER.BO,ADVANCE POWERINFRA TECH LIMITE,BSE,
POLYCHEM.BO,Polychem Ltd.,BSE,
COMPUPN.BO,Computer Point Ltd.,BSE,
VINAYAKPOL.BO,VINAYAK POLYCON INTERNATIONAL,BSE,
TATAPOWER.NS,The Tata Power Company Limited,NSI,Diversified Utilities
POWERGRID-IL.NS,POWER GRID CORP INR10,NSI,
RATHIST.BO,Rathi Steel and Power Ltd,BSE,
TDPOWERSYS.NS,TD Power Systems Limited,NSI,Diversified Machinery
POLYLINK.BO,Polylink Polymers ( India ) Limited,BSE,
POTENTIAL.BO,BEST STEEL LOGISTICS LTD,BSE,
INDPLYF.BO,INDPLYF.BO,BSE,
TOPCAPP.BO,TOP CASSE PP,BSE,
SREIFPP.BO,SREI PP2.5PD,BSE,
STNPP.BO,SOFT TECH PP,BSE,
VKSPP.BO,V K SOFT PP,BSE,
SEQPP.BO,SEQ SOFT PP,BSE,
SHALPRO.BO,Shalimar Productions Limited,BSE,
PRISMINFO.BO,Prism Informatics Ltd.,BSE,
PRICOL.NS,Pricol Limited prior to merger with Pricol Pune Limited,NSI,
PRICOL.BO,Pricol Ltd.,BSE,
PREMIER.NS,Premier Limited,NSI,Diversified Machinery
PREMIER.BO,Premier Ltd.,BSE,
CONTROLPR.BO,Control Print Ltd,BSE,
STIPROD.BO,STI PRODUCTS INDIA LTD.,BSE,
SADBHIN.BO,Sadbhav Infrastructure Project,BSE,
INTEGFD.BO,Integrated Proteins Ltd.,BSE,
PRAJIND6.BO,PRAJIND6.BO,BSE,
PRESISH.BO,PRESISH.BO,BSE,
PURVA.NS,Puravankara Limited,NSI,General Contractors
PRIMEURB.BO,PRIME URBAN DEVELOPMENT INDIA,BSE,
CHANDRAP.BO,Chandra Prabhu International Ltd.,BSE,
PRSNTIN.BO,PRASHANT INDIA LTD.,BSE,
SIMPLEX.NS,Simplex Projects Limited,NSI,General Contractors
PRECISION.BO,Precision Containeurs Limited,BSE,
SAGARPROD.BO,SAGAR PRODUCTIONS LIMITED,BSE,
PURVA6.BO,PURVA6.BO,BSE,
PURVA.BO,Puravankara Projects Limited,BSE,
PRIMAIN.BO,PRIMA INDUSTRIES LTD.,BSE,
INHOUPROD.BO,In House Productions Limited,BSE,
RPPINFRA.BO,RPP INFRA PROJECTS LTD.,BSE,
INLANPR.BO,INLAND PRINTERS LTD.,BSE,
VKSPL.NS,VKS Projects Limited,NSI,General Contractors
PRIMIND.BO,Prime Industries Ltd.,BSE,
PRESSURS.BO,Pressure Sensitive Systems (India) Ltd.,BSE,
TTKPRESTIG.NS,TTK Prestige Limited,NSI,Home Furnishings & Fixtures
PRIYALT.BO,Priya Ltd.,BSE,
PRAKASHSTL.NS,Prakash Steelage Limited,NSI,Steel & Iron
PRECWIRE.BO,Precision Wires India Ltd.,BSE,
ROCPROJ.BO,ROCKLINE PROJECT LTD.,BSE,
PRATIBHA.NS,Pratibha Industries Limited,NSI,General Contractors
SATRAPROP.BO,Satra Properties India Ltd,BSE,
ENEPRO.BO,ENERGY PRODUCTS (INDIA) LTD.,BSE,
TENTIMETAL.BO,Tentiwala Metal Products Limit,BSE,
INGERMS.BO,INGERMS.BO,BSE,
RASOYPR.NS,Rasoya Proteins Limited,NSI,Food - Major Diversified
PREMSYN.BO,Premier Synthetics Ltd.,BSE,
PREMIND.BO,PREMIND.BO,BSE,
PRMRPRT.BO,PREMIER PROTEINS LTD.,BSE,
PROVOGE.NS,Provogue (India) Limited,NSI,Textile - Apparel Clothing
SHSAINA.BO,SHRI SAINATH PROTEINS LTD.,BSE,
INVPRECQ.BO,Investment & Precision Castings Ltd,BSE,
PRISMER.BO,PRISMER.BO,BSE,
UPMINRL.BO,U.P.MINERAL PRODUCTS LTD.,BSE,
PRESYNT.BO,PREMIER SYNT,BSE,
SRDAPRT.BO,Sarda Proteins Ltd.,BSE,
TRANOCE.BO,TRANSOCEANIC PROPERTIES LTD.,BSE,
SHAKTIPR.BO,Shakti Press Limited,BSE,
PRESOFI.BO,PREM SOMANI FINANCIAL SERVICES,BSE,
PRAKASHCON.NS,Prakash Constrowell Limited,NSI,General Contractors
PRAVEEN.BO,PRAVEEN PROPERTIES LTD.,BSE,
PROZONINTU.BO,PROZONINTU,BSE,
SAGRSOY-B.BO,SAGAR SOYA PRODUCTS LTD.,BSE,
PRECAM.BO,Precision Camshafts Limited,BSE,
PREMINT.BO,PREMIUM INTERNATIONAL FINANCE,BSE,
PRITHVISOF-EQ.NS,PRITHVI SOFTECH LTD INR10,NSI,
PSL.NS,PSL Limited,NSI,Metal Fabrication
PSL-BE.NS,PSL LIMITED,NSI,
PSL.BO,PSL LTD.,BSE,
PSL-EQ.NS,PSL LIMITED,NSI,
PSTL.BO,PYRAMID SAIMIRA THEATRE LTD.,BSE,
PSB.BO,PUNJAB & SIND BANK,BSE,
PSB.NS,Punjab & Sind Bank,NSI,Money Center Banks
PTCIL.BO,PTC Industries Ltd.,BSE,
PTC.NS,PTC India Limited,NSI,Diversified Utilities
PTC.BO,PTC India Limited,BSE,
PTL.NS,PTL Enterprises Limited,NSI,Hospitals
PTC6.BO,PTC INDIA LTD,BSE,
PURSHOTTAM.BO,PURSHOTTAM INVESTOFIN LTD,BSE,
PUNITCO.BO,Punit Commercials Ltd.,BSE,
PURVA-EQ.NS,PURAVANKARA PROJECTS LIMITED,NSI,
PUNEETRE.BO,Rishiroop Limited,BSE,
PUSHPIN.BO,PUSHPSONS INDUSTRIES LTD.,BSE,
PULSRIN.BO,PULSAR INTERNATIONAL LTD.,BSE,
PUNCTRD.BO,PUNCTUAL TRADING LTD.,BSE,
PUNWOOLC.BO,Punjab Woolcombers Limited,BSE,
PUNJCOMMU.BO,Punjab Communications Ltd.,BSE,
SHAKTIPUMP.NS,Shakti Pumps (India) Limited,NSI,Diversified Machinery
RAMAPULP.BO,Rama Pulp and Papers Limited,BSE,
SHAKTIPUMP.BO,SHAKTI PUMPS (INDIA) LTD.,BSE,
ROTO.BO,Roto Pumps Limited,BSE,
PUNSUMI.BO,PUNSUMI INDIA LTD.,BSE,
PUROHITCON.BO,Purohit Construction Limited,BSE,
PVR.NS,PVR Limited,NSI,Entertainment - Diversified
PVVINFRA.BO,PVV Infra Limited,BSE,
PVP.NS,PVP Ventures Limited,NSI,Real Estate Development
PVR.BO,PVR Limited,BSE,
PVRBBPH.BO,PVR LTD*,BSE,
PWASML.BO,Prakash Woollen & Synthetic Mi,BSE,
PYXISFIN.BO,Pyxis Finvest Limited,BSE,
RASOI.BO,Rasoi Ltd.,BSE,
RANASUG.NS,Rana Sugars Limited,NSI,Confectioners
RAMMA.BO,Rammaica (India) Ltd.,BSE,
RAMKY.NS,Ramky Infrastructure Limited,NSI,General Contractors
RAMCOSYS.BO,Ramco Systems Limited,BSE,
RAMCOIND.BO,Ramco Industries Limited,BSE,
RAJVIR.NS,Rajvir Industries Limited,NSI,Textile Industrial
RAJVIR.BO,Rajvir Industries Ltd,BSE,
INGERRAND.NS,Ingersoll-Rand (India) Limited,NSI,Diversified Machinery
RAMASTEEL.NS,Rama Steel Tubes Limited,NSI,Steel & Iron
RAJRAYON.NS,Raj Rayon Industries Limited,NSI,Textile Industrial
RANSISOF.BO,RANSI SOFTWARE (INDIA) LTD.,BSE,
INRADIA.BO,INDIA RADIATORS LTD.,BSE,
RANDER.BO,Rander Corporation Ltd.,BSE,
INDORAMA.BO,INDO RAMA SYNTHETICS (INDIA) L,BSE,
RAINBOWDQ.BO,Rainbow Denim Ltd.,BSE,
RADIXIND.BO,RADIX INDUSTRIES (INDIA) LIMIT,BSE,
RAYMOND.NS,Raymond Limited,NSI,Textile Industrial
RAMSARUP.NS,Ramsarup Industries Limited,NSI,Steel & Iron
RML.BO,RANE (MADRAS) LTD.,BSE,
RASSIREF.BO,Raasi Refractories Ltd.,BSE,
RAGHUTOB.BO,R T C L Limited,BSE,
RAP.BO,Rap Media Ltd.,BSE,
RAMAVISION.BO,RAMA VISION LTD.,BSE,
RAPIDIN.BO,RAPID INVESTMENTS LTD.,BSE,
RCL.BO,Radhagobind Commercial Limited,BSE,
RAYMOND6.BO,RAYMOND6.BO,BSE,
INDORAMA.NS,Indo Rama Synthetics (India) Limited,NSI,Textile Industrial
RAMKY-EQ.NS,RAMKY INFRASTRUCTURE LIMITED,NSI,
RANEENGINE.BO,RANE ENGINE VALVE LTD.,BSE,
RAJKSYN.BO,Rajkamal Synthetics Ltd.,BSE,
RAINCOBBPH.BO,RAIN,BSE,
RAIN-EQ.NS,RAIN INDUSTRIES LT INR2,NSI,
RAMSARUP-BE.NS,RAMSARUP INDUSTRIE INR10,NSI,
RAMINFO.BO,Raminfo Limited,BSE,
RALLIS.NS,Rallis India Limited,NSI,Agricultural Chemicals
RATNAMANI.BO,RATNAMANI METALS & TUBES LTD.,BSE,
RAJPALAYAM.BO,RAJAPALAYAM MILLS LTD.,BSE,
BARODARY.BO,BARODA RAYON CORPORATION LTD.,BSE,
RANEHOLDIN.BO,RANE HOLDINGS LTD.,BSE,
RAMSTEL.BO,RAMS TRANSFORMERS LTD.,BSE,
RASANDIK.BO,Rasandik Engineering Industries India Ltd.,BSE,
RAASIENT.BO,Anjani Foods Limited,BSE,
SRANGMARK.BO,Shree Rang Mark Travels Limited,BSE,
RAYMOND.BO,Raymond Limited,BSE,
RTNINFRA.BO,RATTANINDIA INFRASTRUCTURE LTD,BSE,
RAJMALL.BO,RAJESH MALLEABLES LTD.,BSE,
RAJRAYON.BO,RAJ RAYON INDUSTRIES LIMITED,BSE,
RANCC.BO,RANE COMPUTERS CONSULTANCY LTD,BSE,
RADAAN-BE.NS,RADAAN MEDIAWORKS (I) LTD,NSI,
RAYALEMA.BO,Royale Manor Hotels & Industries Ltd.,BSE,
RAGHUSYN.BO,Raghuvir Synthetics Ltd.,BSE,
RALEGRA.BO,Ravileela Granites Ltd.,BSE,
RAMCOIND.NS,Ramco Industries Limited,NSI,General Building Materials
INDORAMA-EQ.NS,INDO RAMA SYNTHETICS (INDIA) LI,NSI,
RAVISPN.BO,RAVI SPINNING LTD.,BSE,
SHIVALIK.BO,Shivalik Rasayan Ltd.,BSE,
RBL.BO,RANE BRAKE LINING LTD.,BSE,
RAGHAVIN.BO,RAGHAV INDUSTRIES LTD.,BSE,
RANEENGINE.NS,Rane Engine Valve Limited,NSI,Auto Parts
RAJLXIN.BO,RAJLAXMI INDUSTRIES LTD.,BSE,
RADRO.BO,RADIANT ROTOGRAVURE LTD.,BSE,
RANASUG.BO,Rana Sugars Ltd.,BSE,
$SHRAM89.BO,SHREE RAM 19,BSE,
RAJSREESUG.BO,RAJSHREE SUGARS & CHEMICALS LT,BSE,
RAJSREESUG-EQ.NS,RAJSHREE SUG &CHEM INR10,NSI,
RAIN6.BO,RAIN6.BO,BSE,
RANKLIN.BO,Ranklin Solutions Ltd.,BSE,
RALLIS.BO,Rallis India Limited,BSE,
RAMASTEEL-EQ.NS,RAMA STEEL TUBES INR5,NSI,
RAINBRE.BO,RAINBRE.BO,BSE,
RANJITSE.BO,RANJIT SECURITIES LTD.,BSE,
SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,NSI,Chemicals - Major Diversified
RAJMINC.BO,RAJENDRA MINING SPARES CO.LTD.,BSE,
RTNINFRA-EQ.NS,RATTANINDIA INFRAS INR2,NSI,
RAJSOLV.BO,RAJESH SOLVEX LTD.,BSE,
RAMKY.BO,RAMKY INFRASTRUCTURE LTD.,BSE,
RASOYPR-EQ.NS,RASOYA PROTEINS LI INR1,NSI,
RAMASTEEL.BO,Rama Steel Tubes Limited,BSE,
RAMASTEEL-BE.NS,Rama Steel Tubes Limited,NSI,
RAJKOTINV.BO,Rajkot Investment Trust Limite,BSE,
RANKLIN.NS,Ranklin Solutions Ltd.,NSI,
RAJSAN.BO,RAJSANKET REALTY LIMITED,BSE,
VRL.BO,VASUNDHARA RASAYANS LTD,BSE,
RAMSARUP.BO,Ramsarup Industries Ltd.,BSE,
RAJABAH.BO,RAJA BAHADUR INTERNATIONAL LTD,BSE,
SRMCL.BO,Sri Ramakrishna Mills (Coimbatore) Limited,BSE,
RAMSONS.BO,Ramsons Projects Limited,BSE,
RTNINFRA.NS,RattanIndia Infrastructure Limited,NSI,Diversified Utilities
RATVA.BO,RATTAN VANASPATI LTD.,BSE,
SHREERAM.BO,"Shree Ram Urban Infrastructure, Ltd.",BSE,
RAJOOENG.BO,Rajoo Engineers Ltd.,BSE,
DESHRAK.BO,Desh Rakshak Aushdhalaya Limited,BSE,
RDBRL.BO,RDB RASAYANS LTD.,BSE,
RAAJMEDI.BO,RAAJ MEDISAFE INDIA LTD.,BSE,
RAGHUNAT.BO,Raghunath International Ltd.,BSE,
RBL-EQ.NS,RANE BRAKE LINING LIMITED,NSI,
RANEHOLDIN.NS,Rane Holdings Limited,NSI,Auto Parts
RASOYPR.BO,Rasoya Proteins Limited,BSE,
RML.NS,Rane (Madras) Limited,NSI,Auto Parts
RAHME.BO,Rahul Merchandising Limited,BSE,
RAJPACK.BO,Raj Packaging Industries Ltd.,BSE,
PRATRAJ.BO,PARTAP RAJASTHAN SPECIAL STEEL,BSE,
RAIN.NS,Rain Industries Limited,NSI,Chemicals - Major Diversified
RADAAN.BO,RADAAN MEDIAWORKS (I) LTD.,BSE,
RAMCOSYS.NS,Ramco Systems Limited,NSI,Information Technology Services
RMCL.NS,Radha Madhav Corporation Limited,NSI,Packaging & Containers
RBGUPTA.BO,R.B.GUPTA FINANCIALS LTD.,BSE,
RCOM.NS,Reliance Communications Limited,NSI,Wireless Communications
RCRL.BO,RCL RETAIL LTD.,BSE,
RCIIND.BO,RCI INDUSTRIES & TECHNOLOGIES,BSE,
RCOM.BO,Reliance Communications Ltd.,BSE,
RDBRIL.BO,RDB REALTY & INFRASTRUCTURE LT,BSE,
RDEL.NS,Reliance Defence and Engineering Limited,NSI,Aerospace/Defense - Major Diversified
RDEL.BO,Reliance Defence and Engineeri,BSE,
RDEVCAB.BO,Rishabhdev Technocable Limited,BSE,
RIIL.NS,Reliance Industrial Infrastructure Limited,NSI,General Contractors
RESONANCE.BO,Resonance Specialties Limited,BSE,
RELINFRA.BO,Reliance Infrastructure Ltd,BSE,
RELICTEC.BO,Relic Technologies Ltd.,BSE,
REGALIAA.BO,Regaliaa Realty Ltd.,BSE,
REFEX.BO,Refex Industries Limited,BSE,
REDINGTON.NS,Redington (India) Limited,NSI,Information Technology Services
INDOCO.BO,Indoco Remedies Limited,BSE,
RGCEL.BO,Real Growth Commercial Enterpr,BSE,
RHNISTR.BO,ROHINI STRIPS LTD.,BSE,
RHUTUDY.BO,RHUTU UDYOG (INDIA) LTD.,BSE,
RITESHIN.BO,Ritesh International Ltd.,BSE,
RIBATEX.BO,Riba Textiles Limited,BSE,
RISAINTL.BO,RISA INTERNATIONAL LTD.,BSE,
RIR.BO,Ruttonsha International Rectifier Ltd.,BSE,
RICOHQ.BO,Ricoh India Limited,BSE,
RICOAUTO.BO,Rico Auto Industries Limited,BSE,
RISHIRUB.BO,Rishiroop Rubber (International) Ltd.,BSE,
RISHIROOP.BO,Rishiroop Limited,BSE,
RICHAIND.BO,Richa Industries Ltd,BSE,
RIDHISYN.BO,RIDHI SYNTHETICS LTD.,BSE,
RISHITECH.BO,RISHI TECHTEX LTD.,BSE,
RIIL.BO,Reliance Industrial Infrastructure Limited,BSE,
RIIL-EQ.NS,RELIANCE INDUSTRIAL INFRASTRUCT,NSI,
RIGASUG.BO,Riga Sugar Co. Ltd.,BSE,
RICOAUTO.NS,Rico Auto Industries Limited,NSI,Auto Parts
RJSHAH.BO,R.J.SHAH & CO.LTD.,BSE,
RLF.BO,RLF Ltd.,BSE,
RLL.BO,ROSELABS LTD.,BSE,
RMISTEL.BO,RMI STEELS LTD.,BSE,
RNBDENIMS.BO,R&B DENIMS LTD,BSE,
RNBIND.BO,RNB INDUSTRIES LTD.,BSE,
ROLTA.NS,Rolta India Limited,NSI,Information Technology Services
ROCKONENT.BO,Rockon Enterprises Limited,BSE,
SURYAROSNI.BO,Surya Roshni Limited,BSE,
ROSSELLIND.BO,ROSSELL INDIA LTD.,BSE,
ROOFITIND.BO,ROOFIT INDUSTRIES LTD.,BSE,
ROPLAS.BO,ROPLAS (INDIA) LTD.,BSE,
ROLTA.BO,Rolta India Limited,BSE,
ROSETEX.BO,ROSEKAMAL TEXTILES LTD.,BSE,
ROCKONFIN.BO,ROCKONFIN.BO,BSE,
ROOPAIND.BO,Roopa Industries Ltd.,BSE,
SANGHIIND-BE.NS,SANGHIINDUS ROLL SETT,NSI,
ROSELABS.BO,Roselabs Finance Limited,BSE,
SHARODW.BO,SHAKTI RODS & WIRES LTD.,BSE,
RODIUM.BO,RODIUM REALTY LIMITED,BSE,
ROSEMER.BO,ROSE MERC.LTD.,BSE,
SURYAROSNI.NS,Surya Roshni Limited,NSI,Steel & Iron
ROLLT.BO,Rollatainers Limited,BSE,
ROSEI.BO,ROSE INVESTMENTS LTD.,BSE,
ROSSELLIND.NS,Rossell India Limited,NSI,Food - Major Diversified
TATAYODOGA.BO,TAYO ROLLS LTD.,BSE,
ROCKTHR.BO,ROCKLAND THERMIONICS LTD.,BSE,
ROYALIND.BO,ROYAL INDIA CORPORATION LIMITE,BSE,
ROLCOEN.BO,Rolcon Engineering Company Limited,BSE,
RPPINFRA.NS,RPP Infra Projects Limited,NSI,General Contractors
RPGLIFE-EQ.NS,RPG LIFE SCIENCES LIMITED,NSI,
RPGLIFE.BO,RPG LIFE SCIENCES LTD.,BSE,
RREALTY.BO,REAL NEWS & VIEWS LTD,BSE,
RRSECUR.BO,R. R. Securities Ltd,BSE,
SAAGRR.BO,SAAG RR INFRA LTD.,BSE,
RSYSTEMS.NS,R Systems International Limited,NSI,
RSSOFTWARE.NS,R. S. Software (India) Limited,NSI,Technical & System Software
RSCINT.BO,RSC International Ltd,BSE,
RSSOFTWARE.BO,R.S.SOFTWARE INDIA LTD.,BSE,
RSWM.BO,RSWM LTD.,BSE,
RSYSTEMINT.BO,R SYSTEMS INTERNATIONAL LTD.,BSE,
RSLTEXTIL.BO,RSL TEXTILES (INDIA) LTD.,BSE,
RSPETRO.BO,R.S.PETROCHEMICALS LTD.,BSE,
RSYSTEMBBPH.BO,R Systems International Limite,BSE,
RSCORP.BO,R.S CORPORATION LTD.,BSE,
RSWM.NS,RSWM Limited,NSI,Textile Industrial
RSDFSA27GR-MF.NS,SBIAMC - RSDFSA27GR,NSI,
RUBFILA.BO,Rubfila International Limited,BSE,
RUSHIL.BO,RUSHIL DECOR LTD.,BSE,
RUCHIRA.NS,Ruchira Papers Limited,NSI,Paper & Paper Products
RUTRINT.BO,RUTRON INTERNATIONAL LTD.,BSE,
RUSODAY.BO,RUSODAY.BO,BSE,
SHRUBER.BO,SHREE RUBBER INDUSTRIES LTD.,BSE,
RUSHIL.NS,Rushil D?or Limited,NSI,Home Furnishings & Fixtures
RUPA.NS,Rupa & Company Limited,NSI,Textile - Apparel Clothing
RUCHINFRA.BO,RUCHI INFRASTRUCTURE LTD.,BSE,
MAGNSRB.BO,MAGNUS RUBBER INDUSTRIES LTD.,BSE,
INDAG.BO,Indag Rubber Limited,BSE,
RUNEECHA.BO,RUNEECHA TEXTILES LTD.,BSE,
RUCHISOYA.BO,Ruchi Soya Industries Limited,BSE,
HOTELRUGBY-EQ.NS,HOTEL RUGBY LTD INR10,NSI,
DEWRUBB-B.BO,DEWAN RUBBER INDUSTRIES LTD.,BSE,
RUPA-EQ.NS,RUPA & COMPANY LIMITED,NSI,
INDRUBR.BO,INDRUBR.BO,BSE,
RUDRAKSH.BO,RUDRAKSH CAP-TECH LTD.,BSE,
RUBRAME.BO,RUBRA MEDICAMENTS LTD.,BSE,
RUPA.BO,RUPA & COMPANY LTD.,BSE,
RUCHINFRA-BE.NS,RUCHI INFRASTRUCTURE LTD,NSI,
RUBYMILLS.NS,The Ruby Mills Limited,NSI,Textile Industrial
RUCHINFRA.NS,Ruchi Infrastructure Limited,NSI,Farm Products
RUBBERPR.BO,The Rubber Products Limited,BSE,
HOTELRUGBY.NS,Hotel Rugby Limited,NSI,Conglomerates
MEHTARB.BO,MEHTA RUBBER CHEMICALS LTD.,BSE,
HOTELRUGBY.BO,HOTEL RUGBY LTD.,BSE,
SAVINFOCO.BO,Savant Infocomm Ltd.,BSE,
SAVERA.BO,SAVERA INDUSTRIES LTD.,BSE,
SATINDLTD.BO,Sat Industries Limited,BSE,
SASKEN.BO,Sasken Communication Technologies Limited,BSE,
SAREGAMA.BO,Saregama India Ltd,BSE,
SANGHIIND.NS,Sanghi Industries Limited,NSI,General Building Materials
SAMTEL.BO,Samtel Color Ltd.,BSE,
SAMTEL-BE.NS,SAMTEL COLOR LTD,NSI,
SAKSOFT.NS,Saksoft Limited,NSI,Information Technology Services
SAKSOFT.BO,Saksoft Limited,BSE,
7TEC.BO,Saven Technologies Limited,BSE,
SANDESH.BO,The Sandesh Limited,BSE,
SANOFI.BO,SANOFI INDIA LTD,BSE,
SAREGAMA.NS,Saregama India Limited,NSI,Entertainment - Diversified
SAICAPI.BO,SAI CAPITAL LTD.,BSE,
SAYAJIHOT.NS,SAYAJIHOT.NS,NSI,
SALEMTX.BO,SALEM TEXTILES LTD.,BSE,
REMISIN.BO,REMI SALES & ENGINEERING LTD.,BSE,
SASKNBBPH.BO,SASKEN COM*,BSE,
SUPER.NS,Super Sales India Ltd.,NSI,
SKSUGAR.BO,SAKTHISUGAR,BSE,
TIRSARJ.BO,Tirupati Sarjan Limited,BSE,
SARTHAKIND-EQ.NS,Sarthak Industries Ltd,NSI,
SAKSOFT-EQ.NS,SAKSOFT LIMITED,NSI,
SANTOWIN.BO,SANTOWIN CORPORATION LTD.,BSE,
SAVERA.NS,Savera Industries Limited,NSI,
SANDESH.NS,The Sandesh Limited,NSI,Publishing - Newspapers
SANGAMIND.NS,Sangam (India) Limited,NSI,Textile Industrial
SANBLUE.BO,SANBLUE CORPORATION LTD.,BSE,
SARAFSO.BO,SARAF SONS (TRADERS) LTD.,BSE,
SARUPINDUS.BO,SARUP INDUSTRIES LTD.,BSE,
SALORAINTL-EQ.NS,SALORA INTL INR10,NSI,
SAMTELIN.BO,Samtel India Limited,BSE,
SGARRES.BO,SAGAR TOURIST RESORTS LTD.,BSE,
SALORAINTL.BO,SALORA INTERNATIONAL LTD.,BSE,
SAYAJIHOTL-BE.NS,SAYAJIHOTL-BE.NS,NSI,
SETFBANK-EQ.NS,SBIAMC - SETFBANK,NSI,
SETFNIFJR-EQ.NS,SBIAMC - SETFNIFJR,NSI,
SBECSUG.BO,SBEC Sugar Limited,BSE,
SB&TINTL.BO,SB & T INTERNATIONAL LTD.,BSE,
SB&TINTL6.BO,SB&TINTL6.BO,BSE,
SETFNIFTY-EQ.NS,SBIAMC - SETFNIFTY,NSI,
SBECSYS.BO,SBEC SYSTEMS (INDIA) LTD.,BSE,
SB&TINTL.NS,SB & T INTL LTD INR10,NSI,
SCOOTER.BO,Scooters India Ltd.,BSE,
SCHABLON.BO,Schablona India Ltd,BSE,
THOMASCOTT.NS,Thomas Scott (India) Limited,NSI,Textile - Apparel Clothing
THOMASCOTT-EQ.NS,THOMAS SCOTT (INDI INR10,NSI,
SCOPEIND.BO,SCOPE INDUSTRIES (INDIA) LIMIT,BSE,
SCINTSOFT.BO,SCINTILLA SOFTWARE TECHNOLOGY,BSE,
SUVEN.BO,Suven Life Sciences Limited,BSE,
SEQUENT.BO,SEQUENT SCIENTIFIC LTD.,BSE,
MAHSCOOTER.NS,Maharashtra Scooters Limited,NSI,Auto Parts
CAMLINFIN.BO,CAMLIN FINE SCIENCES LTD.,BSE,
SCTL.BO,Suncare Traders Limited,BSE,
THOMASCOTT-BE.NS,THOMAS SCOTT (INDI INR10,NSI,
SEQUENT.NS,Sequent Scientific Limited,NSI,Biotechnology
SCANSTL.BO,Scan Steels Limited,BSE,
MAHSCOOTER.BO,Maharashtra Scooters Ltd.,BSE,
THOMASCOTT.BO,THOMAS SCOTT (INDIA) LIMITED,BSE,
SCANPRO.BO,SCAN PROJECTS LTD.,BSE,
SCL.BO,Sunshine Capital Ltd.,BSE,
CAMLINFINE-EQ.NS,CAMLIN FINE SCIENC INR1,NSI,
SKYSS.BO,Skypak Service Specialists Ltd.,BSE,
SELLWIN.BO,SELLWIN TRADERS LIMITED,BSE,
SERIND.BO,Ser Industries Ltd,BSE,
MAHSEAMLES.NS,Maharashtra Seamless Limited,NSI,Steel & Iron
PRIMESECU.BO,PRIME SECURITIES LTD.,BSE,
INVENTURE.NS,Inventure Growth & Securities Limited,NSI,Investment Brokerage - National
VINTAGES.BO,Vintage Securities Ltd.,BSE,
SENINFO.BO,SENTHIL INFOTEK LTD,BSE,
SELMCL-EQ.NS,SEL MANUFACTURING COMPANY LIMIT,NSI,
SRNEDYE.BO,SERENE INDUSTRIES LTD.,BSE,
PROVEST.BO,PROVESTMENT SERVICES LTD.,BSE,
SHVFERT.BO,SFL INDUSTRIES LTD.,BSE,
SFLINTER.BO,SFL International Limited,BSE,
SURYNGRF.BO,SFL International Limited,BSE,
SFCL-BE.NS,SFCL-BE.NS,NSI,
SGNTE.BO,SGN Telecoms Ltd.,BSE,
SHYAMTEL.NS,Shyam Telecom Limited,NSI,Communication Equipment
SHRENUJ.BO,Shrenuj & Company Limited,BSE,
SHOPERSTOP.BO,Shoppers Stop Limited,BSE,
SHIVTEX.NS,Shiva Texyarn Limited,NSI,Textile Industrial
SHARP.BO,Sharp India Ltd.,BSE,
SHOPERSTOP.NS,Shoppers Stop Limited,NSI,Department Stores
SHOTI.BO,SHONKH TECHNOLOGIES INTERNATIO,BSE,
VARUNPP.BO,VARUN SHIPNG,BSE,
SPSL.BO,Shree Precoated Steels Limited,BSE,
SHIVTEX.BO,SHIVA TEXYARN LTD.,BSE,
SHYAMAINFO.BO,SHYAMA INFOSYS LTD.,BSE,
SHANINT.BO,SHAAN INTERWELL (INDIA) LTD.,BSE,
SHYMINV.BO,SHYAMKAMAL INVESTMENTS LTD.,BSE,
SHARPIND.BO,Sharp Industries Ltd.,BSE,
SHILPI.BO,SHILPI CABLE TECHNOLOGIES LTD.,BSE,
SHREYASI.BO,Shreyas Intermediates Limited,BSE,
LIBERTSHOE.BO,LIBERTY SHOES LTD.,BSE,
SHINDL.BO,SHARAT INDUSTRIES LTD.,BSE,
SHRUSYN.BO,SHRUTI SYNTHETIC LTD.,BSE,
SHAMKENC.BO,SHAMKEN COTSYN LTD.,BSE,
SHREEIN.BO,SHREE INDUSTRIES LTD.,BSE,
SHEENA.BO,SHEENA.BO,BSE,
SHEMAROO-EQ.NS,SHEMAROO ENTERTAIN INR10,NSI,
SHARDUL.BO,Shardul Securities Ltd.,BSE,
